emotion,phrase,other_mean,distinctiveness
Surprise,kasih kerana menonton,0.002195181818181818,-0.002195181818181818
Surprise,jakarta datang jakarta,0.0022383636363636364,-0.0022383636363636364
Surprise,sedikit tips kalian,0.0022416363636363636,-0.0022416363636363636
Surprise,segi harga punya,0.002295818181818182,-0.002295818181818182
Surprise,harganya murah meriah,0.002295818181818182,-0.002295818181818182
Surprise,sukses jakarta indonesia,0.0023467272727272725,-0.0023467272727272725
Surprise,terlalu lebar gini,0.0023487272727272727,-0.0023487272727272727
Surprise,membawa nama baik,0.002388090909090909,-0.002388090909090909
Surprise,s super comfortable,0.002416181818181818,-0.002416181818181818
Surprise,is my favorite,0.002416181818181818,-0.002416181818181818
Surprise,to get this,0.002416181818181818,-0.002416181818181818
Surprise,it s super,0.002416181818181818,-0.002416181818181818
Surprise,check that out,0.002416181818181818,-0.002416181818181818
Surprise,you so much,0.002416181818181818,-0.002416181818181818
Surprise,gini gini gini,0.0024546363636363637,-0.0024546363636363637
Surprise,datang jakarta menang,0.0024734545454545456,-0.0024734545454545456
Surprise,blush on bibir,0.0026574545454545457,-0.0026574545454545457
Surprise,multitasking color crayon,0.0026574545454545457,-0.0026574545454545457
Surprise,bagus oh my,0.0026574545454545457,-0.0026574545454545457
Surprise,gini makanya gemes,0.0026574545454545457,-0.0026574545454545457
Surprise,my god suka,0.0026574545454545457,-0.0026574545454545457
Surprise,blush on lipstick,0.0026574545454545457,-0.0026574545454545457
Surprise,menghasilkan atlet atlet,0.002664909090909091,-0.002664909090909091
Surprise,2025 terima kasih,0.002885090909090909,-0.002885090909090909
Surprise,oke terima kasih,0.0028913636363636364,-0.0028913636363636364
Surprise,melihat teman teman,0.003165,-0.003165
Surprise,mindset benar teruskan,0.003234818181818182,-0.003234818181818182
Surprise,mindset apabila memiliki,0.003234818181818182,-0.003234818181818182
Surprise,teruskan dr nia,0.003234818181818182,-0.003234818181818182
Surprise,membuat waktu menyerahkan,0.003234818181818182,-0.003234818181818182
Surprise,mindset benar kejutan,0.003234818181818182,-0.003234818181818182
Surprise,membantu revaluasi mindset,0.003234818181818182,-0.003234818181818182
Surprise,mencari kecil sebenarnya,0.003234818181818182,-0.003234818181818182
Surprise,latihan beban menjadi,0.003246727272727273,-0.003246727272727273
Surprise,memang luar biasa,0.003246727272727273,-0.003246727272727273
Surprise,sampai berapa kali,0.003246727272727273,-0.003246727272727273
Surprise,semua masyarakat indonesia,0.003246727272727273,-0.003246727272727273
Surprise,i really really,0.0035383636363636364,-0.0035383636363636364
Surprise,and i m,0.003674454545454545,-0.003674454545454545
Surprise,selesai make upan,0.003674454545454545,-0.003674454545454545
Surprise,really like this,0.003674454545454545,-0.003674454545454545
Surprise,coverage berasa berat,0.003674454545454545,-0.003674454545454545
Surprise,really really like,0.003849909090909091,-0.003849909090909091
Surprise,telling you this,0.003849909090909091,-0.003849909090909091
Surprise,m telling you,0.003849909090909091,-0.003849909090909091
Surprise,tanpa berasa berat,0.003849909090909091,-0.003849909090909091
Surprise,finishnya velvet matte,0.003849909090909091,-0.003849909090909091
Surprise,berasa berat so,0.003849909090909091,-0.003849909090909091
Surprise,kena serangan jantung,0.0041428181818181815,-0.0041428181818181815
Surprise,pagi sore hari,0.004285454545454545,-0.004285454545454545
Surprise,salah satu sisi,0.004285454545454545,-0.004285454545454545
Surprise,satu sisi tubuh,0.004285454545454545,-0.004285454545454545
Surprise,share kolom komentar,0.004285454545454545,-0.004285454545454545
Surprise,something calm down,0.004360181818181818,-0.004360181818181818
Surprise,misalnya water misalnya,0.004360181818181818,-0.004360181818181818
Surprise,nah menurut kalian,0.0053128181818181824,-0.0053128181818181824
Surprise,eyeshadow blush on,0.0053149090909090915,-0.0053149090909090915
Surprise,s so good,0.005468999999999999,-0.005468999999999999
Surprise,it it s,0.005468999999999999,-0.005468999999999999
Surprise,pokoknya bener bener,0.005730181818181818,-0.005730181818181818
Surprise,pas pertama kali,0.005730181818181818,-0.005730181818181818
Surprise,kasih lihat kalian,0.0059330909090909096,-0.0059330909090909096
Surprise,jalan jalan gias,0.006060636363636364,-0.006060636363636364
Surprise,sel kulit mati,0.006060636363636364,-0.006060636363636364
Surprise,i m telling,0.0062660909090909095,-0.0062660909090909095
Surprise,masalah hari masalah,0.006493545454545455,-0.006493545454545455
Surprise,panggil timur inspeksi,0.006560727272727273,-0.006560727272727273
Surprise,inspeksi menyeluruh plus,0.006560727272727273,-0.006560727272727273
Surprise,gini kira kira,0.006560727272727273,-0.006560727272727273
Surprise,that s it,0.0068523636363636365,-0.0068523636363636365
Surprise,sebelah sini lihat,0.006853090909090909,-0.006853090909090909
Surprise,tanda tanda penuaan,0.006853090909090909,-0.006853090909090909
Surprise,salah satu paling,0.006917727272727273,-0.006917727272727273
Surprise,pas tengah tengah,0.007699909090909091,-0.007699909090909091
Surprise,hai guys kali,0.008035272727272726,-0.008035272727272726
Surprise,setelah cek ternyata,0.008035272727272726,-0.008035272727272726
Surprise,skin barrier rusak,0.008720363636363635,-0.008720363636363635
Surprise,memiliki mindset benar,0.008973363636363637,-0.008973363636363637
Surprise,malam hari cari,0.009307363636363636,-0.009307363636363636
Surprise,you need to,0.010461,-0.010461
Surprise,klik follow save,0.010713727272727272,-0.010713727272727272
Surprise,need to notice,0.010960636363636362,-0.010960636363636362
Surprise,saham naik turun,0.01212118181818182,-0.01212118181818182
Surprise,it s so,0.01471818181818182,-0.01471818181818182
Surprise,follow save video,0.022077363636363635,-0.022077363636363635
Surprise,sekolah les bermain,0.022727272727272728,-0.022727272727272728
Surprise,selama 3 tahun,0.06276618181818182,-0.06276618181818182
Surprise,circle to search,0.06576372727272727,-0.06576372727272727
Surprise,john glory glory,0.0909090909090909,-0.0909090909090909
Trust,i love you,0.0,0.015504
Trust,ikan koi ikan,0.0,0.013233
Trust,kehidupan sehari hari,0.0,0.013233
Trust,mother of pearl,0.0,0.0132
Trust,paling penting adalah,0.0,0.012906
Trust,by the way,0.0,0.011894
Trust,tahan 2 3,0.0,0.010948
Trust,provinsi kaya jakarta,0.0,0.01092
Trust,jakarta tahun 2025,0.0,0.010795
Trust,faat stay hard,0.0,0.010401
Trust,menurunkan berat badan,0.0,0.010156
Trust,melihat teman teman,0.0020660909090909093,0.01002190909090909
Trust,tiang pull up,0.0,0.009614
Trust,memiliki mindset benar,0.007468818181818182,0.009081181818181816
Trust,8 12 kali,0.0,0.008957
Trust,share satu studi,0.0,0.008955
Trust,satu per satu,0.0,0.00866
Trust,selama 3 hari,0.0,0.008497
Trust,mantap terima kasih,0.0,0.008395
Trust,benar teruskan dr,0.0,0.008275
Trust,benar kejutan kejutan,0.0,0.008275
Trust,adalah membuat waktu,0.0,0.008275
Trust,adalah mindset apabila,0.0,0.008275
Trust,coba komen bawah,0.0016156363636363636,0.007838363636363636
Trust,waktu menyerahkan adalah,0.0009242727272727274,0.007350727272727272
Trust,revaluasi mindset rasa,0.0009242727272727274,0.007350727272727272
Trust,rasa membantu revaluasi,0.0009242727272727274,0.007350727272727272
Trust,rasa berbagi jika,0.0009242727272727274,0.007350727272727272
Trust,oke terima kasih,0.0021250909090909094,0.006303909090909091
Trust,that s it,0.003016090909090909,0.006005909090909091
Trust,worth it kalian,0.000819,-0.000819
Trust,punya 2 warna,0.000819,-0.000819
Trust,pola hidup sehat,0.000819,-0.000819
Trust,menjaga skin barrier,0.000819,-0.000819
Trust,mobil kilometer rendah,0.000819,-0.000819
Trust,temen temen lihat,0.000819,-0.000819
Trust,atlet atlet terbaik,0.000819,-0.000819
Trust,32gb storage 1tb,0.000819,-0.000819
Trust,android 15 fitur,0.000819,-0.000819
Trust,benar benar suka,0.000819,-0.000819
Trust,jangan lupa follow,0.000819,-0.000819
Trust,menang semua senang,0.000819,-0.000819
Trust,mengatasi masalah jerawat,0.000819,-0.000819
Trust,bahu bagian belakang,0.0008319090909090908,-0.0008319090909090908
Trust,bulu mata lentik,0.0008441818181818182,-0.0008441818181818182
Trust,biar bulu mata,0.0008441818181818182,-0.0008441818181818182
Trust,skin prep kalian,0.0008515454545454545,-0.0008515454545454545
Trust,nia bilang sejati,0.0009242727272727274,-0.0009242727272727274
Trust,kejutan kejutan aktivitas,0.0009242727272727274,-0.0009242727272727274
Trust,kejutan kejutan kejutan,0.0009242727272727274,-0.0009242727272727274
Trust,lakukan adalah membuat,0.0009242727272727274,-0.0009242727272727274
Trust,menyerahkan adalah mindset,0.0009242727272727274,-0.0009242727272727274
Trust,mindset rasa berbagi,0.0009242727272727274,-0.0009242727272727274
Trust,mengawasi allah terima,0.0009242727272727274,-0.0009242727272727274
Trust,sejati aktivitas besar,0.0009242727272727274,-0.0009242727272727274
Trust,rasa lakukan adalah,0.0009242727272727274,-0.0009242727272727274
Trust,sebenarnya barokah aktivitas,0.0009242727272727274,-0.0009242727272727274
Trust,jalan jalan jalan,0.0009935454545454544,-0.0009935454545454544
Trust,punya bekas jerawat,0.001019090909090909,-0.001019090909090909
Trust,meraih medali emas,0.0010266363636363635,-0.0010266363636363635
Trust,harga 3 jutaan,0.0010307272727272728,-0.0010307272727272728
Trust,salah satunya adalah,0.001043090909090909,-0.001043090909090909
Trust,badan masa otot,0.001052,-0.001052
Trust,pertama kali nyobain,0.0010840909090909091,-0.0010840909090909091
Trust,buang air besar,0.0011203636363636364,-0.0011203636363636364
Trust,carbon fiber carbon,0.0011203636363636364,-0.0011203636363636364
Trust,s go langsung,0.0011330909090909091,-0.0011330909090909091
Trust,8gb storage 256gb,0.001139090909090909,-0.001139090909090909
Trust,gini 8 12,0.0011408181818181819,-0.0011408181818181819
Trust,suv leather frame,0.0011510909090909091,-0.0011510909090909091
Trust,indo by broth3rmax,0.0011558181818181817,-0.0011558181818181817
Trust,sub indo by,0.0011558181818181817,-0.0011558181818181817
Trust,nah kira kira,0.0011610909090909091,-0.0011610909090909091
Trust,sampai kira kira,0.0011884545454545455,-0.0011884545454545455
Trust,s go pertama,0.0011884545454545455,-0.0011884545454545455
Trust,semangat stay hard,0.0011884545454545455,-0.0011884545454545455
Trust,adaptive cruise control,0.001190909090909091,-0.001190909090909091
Trust,bulu mata bawahnya,0.0011932727272727273,-0.0011932727272727273
Trust,nama baik jakarta,0.0011951818181818183,-0.0011951818181818183
Trust,you so much,0.0012080909090909093,-0.0012080909090909093
Trust,check that out,0.0012080909090909093,-0.0012080909090909093
Trust,it s super,0.0012080909090909093,-0.0012080909090909093
Trust,is my favorite,0.0012080909090909093,-0.0012080909090909093
Trust,to get this,0.0012080909090909093,-0.0012080909090909093
Trust,s super comfortable,0.0012080909090909093,-0.0012080909090909093
Trust,paling tipis dunia,0.0012123636363636364,-0.0012123636363636364
Trust,oh om om,0.0012123636363636364,-0.0012123636363636364
Trust,sampai jam 6,0.0012310909090909091,-0.0012310909090909091
Trust,1500 cc turbo,0.0012330909090909092,-0.0012330909090909092
Trust,satu studi terbaru,0.001241,-0.001241
Trust,semua penyakit metabolik,0.001241,-0.001241
Trust,beberapa minggu lalu,0.0012771818181818181,-0.0012771818181818181
Trust,move your hustle,0.001299,-0.001299
Trust,ivan gunawan deluxe,0.001314090909090909,-0.001314090909090909
Trust,my god suka,0.0013287272727272729,-0.0013287272727272729
Trust,bagus oh my,0.0013287272727272729,-0.0013287272727272729
Trust,blush on lipstick,0.0013287272727272729,-0.0013287272727272729
Trust,gini makanya gemes,0.0013287272727272729,-0.0013287272727272729
Trust,blush on bibir,0.0013287272727272729,-0.0013287272727272729
Trust,multitasking color crayon,0.0013287272727272729,-0.0013287272727272729
Trust,anak anak mungkin,0.0013667272727272727,-0.0013667272727272727
Trust,salah satu bentuk,0.0013667272727272727,-0.0013667272727272727
Trust,adalah salah satu,0.0013934545454545454,-0.0013934545454545454
Trust,wireless charging 50w,0.001398090909090909,-0.001398090909090909
Trust,nah makanya biar,0.0014203636363636365,-0.0014203636363636365
Trust,banyak sekolah sekolah,0.0014203636363636365,-0.0014203636363636365
Trust,jakarta x beauty,0.0014265454545454546,-0.0014265454545454546
Trust,plug in hybrid,0.0014265454545454546,-0.0014265454545454546
Trust,i don t,0.001452,-0.001452
Trust,terima kasih pak,0.0014558181818181818,-0.0014558181818181818
Trust,perjalanan jauh menggunakan,0.0014609999999999998,-0.0014609999999999998
Trust,langsung coba langsung,0.0014609999999999998,-0.0014609999999999998
Trust,teman teman baru,0.0014609999999999998,-0.0014609999999999998
Trust,one of my,0.0014609999999999998,-0.0014609999999999998
Trust,mulai 299 juta,0.0014609999999999998,-0.0014609999999999998
Trust,g3 plus mobil,0.0014609999999999998,-0.0014609999999999998
Trust,set set set,0.0014946363636363638,-0.0014946363636363638
Trust,bener bener bikin,0.0014946363636363638,-0.0014946363636363638
Trust,android auto apple,0.001513818181818182,-0.001513818181818182
Trust,auto apple carplay,0.001513818181818182,-0.001513818181818182
Trust,tau salah satu,0.0015515454545454545,-0.0015515454545454545
Trust,menang sukses jakarta,0.001583818181818182,-0.001583818181818182
Trust,jakarta menang sukses,0.001583818181818182,-0.001583818181818182
Trust,tekanan darah tinggi,0.001585090909090909,-0.001585090909090909
Trust,salah satu faktor,0.001585090909090909,-0.001585090909090909
Trust,km per liter,0.001604181818181818,-0.001604181818181818
Trust,sebagai salah satu,0.001660818181818182,-0.001660818181818182
Trust,bikin kulit kering,0.001836,-0.001836
Trust,jangan sampai kelewatan,0.0020660909090909093,-0.0020660909090909093
Trust,depan salah satu,0.0020660909090909093,-0.0020660909090909093
Trust,test drive mobil,0.0020660909090909093,-0.0020660909090909093
Trust,something calm down,0.002180090909090909,-0.002180090909090909
Trust,misalnya water misalnya,0.002180090909090909,-0.002180090909090909
Trust,speed 1 2,0.002183818181818182,-0.002183818181818182
Trust,kasih kerana menonton,0.002195181818181818,-0.002195181818181818
Trust,terima kasih kerana,0.002195181818181818,-0.002195181818181818
Trust,jakarta datang jakarta,0.0022383636363636364,-0.0022383636363636364
Trust,sedikit tips kalian,0.0022416363636363636,-0.0022416363636363636
Trust,segi harga punya,0.002295818181818182,-0.002295818181818182
Trust,harganya murah meriah,0.002295818181818182,-0.002295818181818182
Trust,sukses jakarta indonesia,0.0023467272727272725,-0.0023467272727272725
Trust,terlalu lebar gini,0.0023487272727272727,-0.0023487272727272727
Trust,membawa nama baik,0.002388090909090909,-0.002388090909090909
Trust,gini gini gini,0.0024546363636363637,-0.0024546363636363637
Trust,datang jakarta menang,0.0024734545454545456,-0.0024734545454545456
Trust,eyeshadow blush on,0.0026574545454545457,-0.0026574545454545457
Trust,menghasilkan atlet atlet,0.002664909090909091,-0.002664909090909091
Trust,2025 terima kasih,0.002885090909090909,-0.002885090909090909
Trust,kasih lihat kalian,0.0029665454545454548,-0.0029665454545454548
Trust,3 2 1,0.003163181818181819,-0.003163181818181819
Trust,let s go,0.003220909090909091,-0.003220909090909091
Trust,mindset apabila memiliki,0.003234818181818182,-0.003234818181818182
Trust,mencari kecil sebenarnya,0.003234818181818182,-0.003234818181818182
Trust,membantu revaluasi mindset,0.003234818181818182,-0.003234818181818182
Trust,membuat waktu menyerahkan,0.003234818181818182,-0.003234818181818182
Trust,mindset benar kejutan,0.003234818181818182,-0.003234818181818182
Trust,mindset benar teruskan,0.003234818181818182,-0.003234818181818182
Trust,teruskan dr nia,0.003234818181818182,-0.003234818181818182
Trust,memang luar biasa,0.003246727272727273,-0.003246727272727273
Trust,semua masyarakat indonesia,0.003246727272727273,-0.003246727272727273
Trust,sampai berapa kali,0.003246727272727273,-0.003246727272727273
Trust,latihan beban menjadi,0.003246727272727273,-0.003246727272727273
Trust,panggil timur inspeksi,0.0032803636363636364,-0.0032803636363636364
Trust,gini kira kira,0.0032803636363636364,-0.0032803636363636364
Trust,inspeksi menyeluruh plus,0.0032803636363636364,-0.0032803636363636364
Trust,tanda tanda penuaan,0.0034265454545454547,-0.0034265454545454547
Trust,sebelah sini lihat,0.0034265454545454547,-0.0034265454545454547
Trust,i really really,0.0035383636363636364,-0.0035383636363636364
Trust,selesai make upan,0.003674454545454545,-0.003674454545454545
Trust,really like this,0.003674454545454545,-0.003674454545454545
Trust,coverage berasa berat,0.003674454545454545,-0.003674454545454545
Trust,and i m,0.003674454545454545,-0.003674454545454545
Trust,kaya kaya kaya,0.003734636363636364,-0.003734636363636364
Trust,telling you this,0.003849909090909091,-0.003849909090909091
Trust,berasa berat so,0.003849909090909091,-0.003849909090909091
Trust,finishnya velvet matte,0.003849909090909091,-0.003849909090909091
Trust,m telling you,0.003849909090909091,-0.003849909090909091
Trust,tanpa berasa berat,0.003849909090909091,-0.003849909090909091
Trust,really really like,0.003849909090909091,-0.003849909090909091
Trust,hai guys kali,0.004017636363636363,-0.004017636363636363
Trust,setelah cek ternyata,0.004017636363636363,-0.004017636363636363
Trust,kena serangan jantung,0.0041428181818181815,-0.0041428181818181815
Trust,pagi sore hari,0.004285454545454545,-0.004285454545454545
Trust,salah satu sisi,0.004285454545454545,-0.004285454545454545
Trust,share kolom komentar,0.004285454545454545,-0.004285454545454545
Trust,satu sisi tubuh,0.004285454545454545,-0.004285454545454545
Trust,1 2 3,0.004302454545454546,-0.004302454545454546
Trust,skin barrier rusak,0.004360181818181818,-0.004360181818181818
Trust,i m telling,0.005058,-0.005058
Trust,nah menurut kalian,0.0053128181818181824,-0.0053128181818181824
Trust,s so good,0.005468999999999999,-0.005468999999999999
Trust,it it s,0.005468999999999999,-0.005468999999999999
Trust,pas pertama kali,0.005730181818181818,-0.005730181818181818
Trust,pokoknya bener bener,0.005730181818181818,-0.005730181818181818
Trust,jalan jalan gias,0.006060636363636364,-0.006060636363636364
Trust,sel kulit mati,0.006060636363636364,-0.006060636363636364
Trust,masalah hari masalah,0.006493545454545455,-0.006493545454545455
Trust,salah satu paling,0.006917727272727273,-0.006917727272727273
Trust,pas tengah tengah,0.007699909090909091,-0.007699909090909091
Trust,malam hari cari,0.009307363636363636,-0.009307363636363636
Trust,oh my god,0.010106454545454545,-0.010106454545454545
Trust,you need to,0.010461,-0.010461
Trust,klik follow save,0.010713727272727272,-0.010713727272727272
Trust,need to notice,0.010960636363636362,-0.010960636363636362
Trust,sekolah les bermain,0.011363636363636364,-0.011363636363636364
Trust,saham naik turun,0.01212118181818182,-0.01212118181818182
Trust,it s so,0.01246,-0.01246
Trust,follow save video,0.016395545454545454,-0.016395545454545454
Trust,selama 3 tahun,0.06276618181818182,-0.06276618181818182
Trust,circle to search,0.06576372727272727,-0.06576372727272727
Trust,john glory glory,0.0909090909090909,-0.0909090909090909
